id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T3_00049,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.146,Very Negative,neg,0.699,0.866,0.805,愁,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.667,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.709,0,111.281669,30.694962
ermawu_T3_00050,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.899,Very Positive,pos,0.599,0.785,0.783,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.821,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.761,0,111.27976,30.693884
ermawu_T3_00051,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.148,Negative,neg,0.843,0.744,0.726,哀,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.887,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.903,0,111.278775,30.693117
ermawu_T3_00052,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.935,Positive,pos,0.618,0.879,0.771,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.452,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.933,1,111.274756,30.69809
ermawu_T3_00053,ermawu,sim_ermawu_l3l4,开街后人气回来了，热闹得像过年,文旅活力,urban_operation,事件,0.785,Very Positive,pos,0.75,0.772,0.902,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.629,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.692,1,111.286833,30.697921
ermawu_T3_00054,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.936,Very Positive,pos,0.639,0.821,0.71,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.684,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.938,0,111.278418,30.692718
ermawu_T3_00055,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.724,Very Positive,pos,0.663,0.905,0.828,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.886,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.795,0,111.284479,30.696773
ermawu_T3_00056,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.777,Positive,pos,0.637,0.864,0.722,喜,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.468,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.742,1,111.282292,30.693128
ermawu_T3_00057,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.182,Very Negative,neg,0.628,0.757,0.863,哀,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.703,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.828,0,111.284825,30.695715
ermawu_T3_00058,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.73,Positive,pos,0.306,0.939,0.846,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.624,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.829,1,111.275892,30.698457
ermawu_T3_00059,ermawu,sim_ermawu_l3l4,五一10万人，体验拉胯,文旅活力,urban_operation,事件,0.049,Negative,neg,0.59,0.873,0.813,哀,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.868,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.781,1,111.278443,30.69804
ermawu_T3_00060,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.686,Positive,pos,0.69,0.781,0.729,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.68,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.731,0,111.280095,30.697347
ermawu_T3_00061,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.941,Positive,pos,0.418,0.756,0.912,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.426,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.821,0,111.286337,30.696201
ermawu_T3_00062,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.932,Very Positive,pos,0.55,0.775,0.72,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.523,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.873,0,111.278049,30.701566
ermawu_T3_00063,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.949,Positive,pos,0.522,0.751,0.754,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.64,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.698,0,111.27429,30.699873
ermawu_T3_00064,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.68,Very Positive,pos,0.39,0.826,0.851,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.807,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.792,0,111.281809,30.69371
ermawu_T3_00065,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.761,Positive,pos,0.47,0.785,0.905,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.729,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.82,0,111.28462,30.692737
ermawu_T3_00066,ermawu,sim_ermawu_l3l4,开街后人气回来了，热闹得像过年,文旅活力,urban_operation,事件,0.905,Very Positive,pos,0.468,0.813,0.765,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.759,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.851,1,111.275205,30.697465
ermawu_T3_00067,ermawu,sim_ermawu_l3l4,回迁政策还在等落实,回迁安置,urban_renewal,服务,0.573,Neutral,neu,0.344,0.728,0.759,盼,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.819,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neu,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.775,0,111.287723,30.693337
ermawu_T3_00068,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.762,Very Positive,pos,0.388,0.776,0.709,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.415,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.819,0,111.277353,30.695817
ermawu_T3_00069,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.726,Positive,pos,0.458,0.907,0.912,喜,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.855,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.949,0,111.276243,30.700071
ermawu_T3_00070,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.752,Positive,pos,0.666,0.806,0.762,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.751,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.771,0,111.277889,30.695084
ermawu_T3_00071,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.897,Positive,pos,0.753,0.809,0.773,乐,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.676,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.85,1,111.285341,30.690035
ermawu_T3_00072,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.722,Very Positive,pos,0.374,0.855,0.772,乐,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.709,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.864,0,111.279813,30.700897
ermawu_T3_00073,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.922,Positive,pos,0.405,0.937,0.908,喜,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.742,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.753,1,111.28449,30.693012
ermawu_T3_00074,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.687,Very Positive,pos,0.542,0.914,0.818,乐,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.473,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.882,0,111.280363,30.693067
ermawu_T3_00075,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.879,Positive,pos,0.395,0.818,0.849,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.822,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.684,0,111.276662,30.697024
ermawu_T3_00076,ermawu,sim_ermawu_l3l4,夜经济周边停车更难,夜经济,urban_operation,事件,0.141,Very Negative,neg,0.767,0.944,0.871,哀,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.684,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.883,1,111.279759,30.696732
ermawu_T3_00077,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.794,Very Positive,pos,0.404,0.737,0.715,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.705,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.94,0,111.282701,30.699244
ermawu_T3_00078,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.28,Negative,neg,0.54,0.836,0.873,愁,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.659,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.931,0,111.285187,30.696089
ermawu_T3_00079,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.211,Negative,neg,0.614,0.913,0.888,怒,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.811,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.714,0,111.284226,30.694339
ermawu_T3_00080,ermawu,sim_ermawu_l3l4,回迁满意，原样回来住着踏实,回迁安置,urban_renewal,服务,0.656,Very Positive,pos,0.428,0.848,0.879,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.627,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.917,0,111.279082,30.696677
ermawu_T3_00081,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.726,Very Positive,pos,0.423,0.838,0.916,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.827,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.892,0,111.274641,30.699999
ermawu_T3_00082,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.725,Very Positive,pos,0.641,0.861,0.701,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.583,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.907,0,111.271827,30.698072
ermawu_T3_00083,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.584,Neutral,neu,0.491,0.809,0.8,急,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.736,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.874,0,111.280208,30.695036
