id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T2_00049,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.855,Very Positive,pos,0.608,0.745,0.733,喜,历史街区,2025-07-19,2025-07 暑假·年轻人涌入打卡,0.524,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.942,0,111.27292,30.697789
ermawu_T2_00050,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.87,Positive,pos,0.471,0.94,0.909,乐,历史街区,2025-07-29,2025-07 暑假·年轻人涌入打卡,0.471,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.782,1,111.279852,30.697488
ermawu_T2_00051,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.298,Very Negative,neg,0.945,0.751,0.831,怒,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.413,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.683,0,111.285304,30.694106
ermawu_T2_00052,ermawu,sim_ermawu_l3l4,周边夜市烟火升腾，烧烤烤鱼小吃全有,夜经济,urban_operation,事件,0.858,Very Positive,pos,0.548,0.838,0.815,乐,历史街区,2025-07-10,2025-07 暑假·年轻人涌入打卡,0.529,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.94,1,111.280758,30.695383
ermawu_T2_00053,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.529,Neutral,neu,0.387,0.741,0.889,急,历史街区,2025-07-19,2025-07 暑假·年轻人涌入打卡,0.76,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.721,0,111.277501,30.69691
ermawu_T2_00054,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.407,Neutral,neu,0.601,0.733,0.882,急,历史街区,2025-07-20,2025-07 暑假·年轻人涌入打卡,0.554,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,neu,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.774,0,111.284794,30.69786
ermawu_T2_00055,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.883,Positive,pos,0.649,0.725,0.86,乐,历史街区,2025-07-13,2025-07 暑假·年轻人涌入打卡,0.768,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.723,0,111.276368,30.700752
ermawu_T2_00056,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.579,Neutral,neu,0.628,0.732,0.881,急,历史街区,2025-07-23,2025-07 暑假·年轻人涌入打卡,0.778,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.867,0,111.277392,30.695427
ermawu_T2_00057,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.498,Neutral,neu,0.596,0.787,0.815,急,历史街区,2025-07-30,2025-07 暑假·年轻人涌入打卡,0.655,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.816,0,111.279775,30.698875
ermawu_T2_00058,ermawu,sim_ermawu_l3l4,下沉广场水景配老街，拍照绝佳,网红打卡,urban_operation,文化,0.915,Positive,pos,0.621,0.919,0.842,喜,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.493,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.938,0,111.281471,30.69505
ermawu_T2_00059,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.219,Negative,neg,0.573,0.836,0.792,愁,历史街区,2025-07-15,2025-07 暑假·年轻人涌入打卡,0.488,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.946,0,111.282927,30.694762
ermawu_T2_00060,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.281,Negative,neg,0.568,0.94,0.899,愁,历史街区,2025-07-27,2025-07 暑假·年轻人涌入打卡,0.668,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.899,0,111.285524,30.69416
ermawu_T2_00061,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.049,Very Negative,neg,0.812,0.778,0.809,愁,历史街区,2025-07-16,2025-07 暑假·年轻人涌入打卡,0.725,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.828,0,111.282027,30.695009
ermawu_T2_00062,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.652,Very Positive,pos,0.752,0.723,0.71,乐,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.79,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.719,1,111.288545,30.693137
ermawu_T2_00063,ermawu,sim_ermawu_l3l4,老味道流失，可惜,烟火气保留,urban_renewal,文化,0.261,Negative,neg,0.588,0.784,0.798,哀,历史街区,2025-07-23,2025-07 暑假·年轻人涌入打卡,0.733,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.843,0,111.283384,30.691213
ermawu_T2_00064,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.733,Positive,pos,0.343,0.831,0.748,喜,历史街区,2025-07-22,2025-07 暑假·年轻人涌入打卡,0.809,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.762,0,111.282466,30.694497
ermawu_T2_00065,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.239,Negative,neg,0.623,0.724,0.843,愁,历史街区,2025-07-27,2025-07 暑假·年轻人涌入打卡,0.537,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.781,0,111.278324,30.692785
ermawu_T2_00066,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.906,Very Positive,pos,0.511,0.753,0.849,乐,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.568,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.866,0,111.2865,30.698444
ermawu_T2_00067,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.752,Positive,pos,0.768,0.828,0.711,喜,历史街区,2025-07-16,2025-07 暑假·年轻人涌入打卡,0.426,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.803,1,111.279508,30.699637
ermawu_T2_00068,ermawu,sim_ermawu_l3l4,原住民留着，街区还活着,烟火气保留,urban_renewal,文化,0.921,Positive,pos,0.632,0.871,0.827,乐,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.863,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.878,0,111.285172,30.691072
ermawu_T2_00069,ermawu,sim_ermawu_l3l4,老味道还在，没变味,烟火气保留,urban_renewal,文化,0.744,Positive,pos,0.582,0.731,0.769,乐,历史街区,2025-07-28,2025-07 暑假·年轻人涌入打卡,0.403,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.751,0,111.280239,30.698497
ermawu_T2_00070,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.385,Very Negative,neg,0.892,0.822,0.837,哀,历史街区,2025-07-13,2025-07 暑假·年轻人涌入打卡,0.519,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.809,0,111.282124,30.693276
ermawu_T2_00071,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.515,Neutral,neu,0.305,0.854,0.714,急,历史街区,2025-07-12,2025-07 暑假·年轻人涌入打卡,0.811,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.83,0,111.28439,30.694109
ermawu_T2_00072,ermawu,sim_ermawu_l3l4,业态有调性，不低端,业态丰富度,urban_operation,服务,0.765,Positive,pos,0.771,0.879,0.838,乐,历史街区,2025-07-12,2025-07 暑假·年轻人涌入打卡,0.623,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.696,0,111.279304,30.697413
ermawu_T2_00073,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.802,Very Positive,pos,0.526,0.792,0.757,乐,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.689,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.751,0,111.28518,30.696339
ermawu_T2_00074,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.388,Negative,neg,0.552,0.819,0.818,愁,历史街区,2025-07-10,2025-07 暑假·年轻人涌入打卡,0.693,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.701,0,111.281353,30.695214
ermawu_T2_00075,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.467,Neutral,neu,0.625,0.769,0.863,急,历史街区,2025-07-25,2025-07 暑假·年轻人涌入打卡,0.469,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.931,0,111.281923,30.698188
ermawu_T2_00076,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.487,Neutral,neu,0.586,0.947,0.843,盼,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.766,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.84,0,111.28306,30.693013
ermawu_T2_00077,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.534,Neutral,neu,0.795,0.809,0.901,急,历史街区,2025-07-19,2025-07 暑假·年轻人涌入打卡,0.745,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.741,0,111.283662,30.695007
ermawu_T2_00078,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.728,Very Positive,pos,0.504,0.882,0.716,乐,历史街区,2025-07-20,2025-07 暑假·年轻人涌入打卡,0.487,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.883,0,111.275916,30.699974
ermawu_T2_00079,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.718,Positive,pos,0.391,0.846,0.841,乐,历史街区,2025-07-01,2025-07 暑假·年轻人涌入打卡,0.541,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.881,1,111.281255,30.69292
ermawu_T2_00080,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.844,Very Positive,pos,0.459,0.852,0.735,乐,历史街区,2025-07-20,2025-07 暑假·年轻人涌入打卡,0.535,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.743,0,111.285173,30.693971
ermawu_T2_00081,ermawu,sim_ermawu_l3l4,停车太难，绕三圈找不到,停车难,urban_governance,设施,0.167,Very Negative,neg,0.683,0.914,0.845,哀,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.753,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.788,0,111.277049,30.69835
ermawu_T2_00082,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.355,Very Negative,neg,0.575,0.917,0.853,怒,历史街区,2025-07-25,2025-07 暑假·年轻人涌入打卡,0.876,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.799,0,111.282767,30.697475
ermawu_T2_00083,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.142,Negative,neg,0.643,0.799,0.703,愁,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.86,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.928,0,111.277217,30.699541
ermawu_T2_00084,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.122,Very Negative,neg,0.598,0.774,0.912,愁,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.882,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.859,0,111.274079,30.696703
ermawu_T2_00085,ermawu,sim_ermawu_l3l4,节假日停车地狱,停车难,urban_governance,设施,0.132,Very Negative,neg,0.673,0.772,0.8,哀,历史街区,2025-07-15,2025-07 暑假·年轻人涌入打卡,0.845,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.762,0,111.282191,30.698587
